frame_id,tile_id,rank,x1,y1,x2,y2,conf,cls
5,11,3,215.4314,220.5166,282.7596,361.5730,0.7593,0
5,8,0,628.2207,222.9731,645.4336,273.6009,0.7275,0
5,6,10,365.5792,237.2127,384.2532,285.5384,0.6136,0
5,14,6,924.8871,242.4334,954.3848,328.4890,0.4632,0
6,13,1,690.5695,207.4256,763.3937,398.0580,0.8503,0
6,11,11,292.2542,222.0650,337.3174,354.7625,0.7805,0
6,11,11,216.7111,220.8330,283.6730,361.7496,0.7715,0
6,8,8,628.3020,222.6945,645.1087,273.5772,0.7326,0
6,14,2,747.5629,214.7439,804.8675,389.3579,0.7247,0
6,6,6,365.3389,236.4085,384.3390,285.7260,0.6674,0
6,14,2,925.7321,243.0095,955.2659,328.5687,0.4614,0
6,14,2,913.9137,240.6844,939.9772,319.7776,0.4212,0
6,7,7,507.8177,216.4862,528.3575,264.0755,0.3822,0
7,13,9,695.5460,209.9975,764.7475,396.4225,0.8415,0
7,11,7,218.3885,220.8960,284.3329,361.2509,0.7869,0
7,11,7,291.8772,222.2908,337.7363,354.4858,0.7777,0
7,14,10,746.3337,211.1886,802.6293,385.9669,0.7586,0
7,8,4,628.2352,222.2560,645.0886,273.5973,0.7439,0
7,6,2,365.4660,237.2092,384.3256,285.5893,0.6209,0
7,8,4,687.1795,215.0992,712.4287,281.0437,0.5689,0
7,11,7,324.5267,227.8380,359.4107,323.5247,0.4022,0
7,14,10,913.6915,237.4877,944.6400,320.8699,0.4001,0
8,8,0,702.2882,204.9492,768.3787,398.2488,0.8858,0
8,11,3,292.3485,222.1800,336.8010,354.4523,0.7860,0
8,11,3,218.0599,221.3564,283.9367,361.7201,0.7851,0
8,8,0,627.9070,222.6456,644.5769,273.6118,0.7704,0
8,14,6,745.6459,209.9652,804.4159,386.0273,0.7484,0
8,6,10,365.4194,237.8502,384.1017,285.3830,0.6084,0
8,8,0,688.0753,216.7001,711.3665,280.9092,0.5718,0
8,11,3,322.5681,227.8471,357.5173,324.6515,0.4529,0
8,14,6,922.9135,241.8122,953.5729,327.9744,0.3649,0
9,8,8,709.7551,203.1694,772.2899,396.8092,0.8645,0
9,11,11,219.0191,220.5525,285.8383,360.9961,0.7907,0
9,11,11,292.2355,222.2578,336.8396,354.9455,0.7818,0
9,14,2,759.3641,210.7816,807.6740,386.8414,0.7666,0
9,8,8,627.9901,222.4834,644.8541,273.5564,0.7647,0
9,6,6,365.3836,236.7237,384.2571,286.2433,0.6228,0
9,8,8,688.3354,215.8272,714.7496,280.4628,0.5240,0
9,11,11,322.5971,228.1872,358.8737,324.9715,0.3797,0
10,8,4,714.8481,204.5597,775.2343,394.5001,0.8752,0
10,11,7,220.6820,220.0196,285.4915,361.4410,0.7957,0
10,11,7,292.1212,222.1274,336.4980,355.0688,0.7880,0
10,14,10,767.6444,210.4671,811.4200,387.4245,0.7777,0
10,8,4,628.0785,222.2907,644.6357,273.5811,0.7532,0
10,6,2,365.5383,236.9837,384.0719,286.6019,0.6388,0
10,8,4,689.3347,215.8290,716.9384,279.7869,0.6193,0
10,11,7,324.0965,229.0072,358.1150,324.4753,0.4316,0
10,7,3,506.7527,217.8252,528.3964,264.2894,0.3697,0
11,8,0,720.5203,204.5871,781.2887,398.8456,0.8181,0
11,14,6,769.6429,211.6555,815.0916,390.8830,0.7850,0
11,11,3,292.2714,222.3340,337.2629,355.0538,0.7799,0
11,11,3,221.2809,221.3387,285.0906,361.9371,0.7775,0
11,8,0,628.0984,222.0762,643.6026,273.4613,0.7227,0
11,6,10,365.5455,237.1929,383.9297,287.0492,0.6409,0
11,8,0,690.4159,214.2702,718.2836,279.3596,0.4690,0
11,11,3,325.4469,228.7263,358.6926,324.6401,0.3874,0
11,14,6,912.4932,238.5263,948.1100,320.9339,0.3520,0
12,11,11,292.6372,222.5074,337.6513,355.5358,0.7919,0
12,8,8,628.1925,222.2090,644.1585,273.1165,0.7753,0
12,11,11,221.5374,220.8698,285.0757,362.8379,0.7749,0
12,14,2,767.5405,208.9379,821.6100,390.6834,0.7599,0
12,13,1,725.9576,207.1639,783.9895,398.6401,0.7396,0
12,6,6,365.4571,236.5688,383.7029,287.5500,0.6157,0
13,13,9,727.2943,206.1448,793.8975,400.6359,0.8129,0
13,11,7,292.6649,222.3680,337.6244,354.8753,0.8013,0
13,8,4,627.8493,222.3237,644.0347,272.6971,0.7810,0
13,11,7,222.1228,221.5126,283.8752,363.4363,0.7677,0
13,14,10,774.3737,210.0392,840.9847,392.0360,0.7062,0
13,6,2,365.2579,237.1769,383.5778,287.4435,0.6208,0
14,11,3,292.8051,222.2426,337.7490,354.9654,0.7963,0
14,8,0,628.1376,222.7127,644.1487,272.9560,0.7929,0
14,13,5,727.6466,210.5384,803.5844,401.4078,0.7745,0
14,11,3,221.5979,220.6464,285.0422,364.2473,0.7720,0
14,14,6,778.7640,211.9820,854.1577,393.7417,0.7643,0
14,6,10,365.3122,237.5669,383.3887,287.3645,0.5886,0
14,11,3,330.6341,228.5320,362.9708,324.3653,0.4997,0
14,7,11,466.4794,217.6493,483.6174,258.0271,0.4030,0
14,7,11,542.3734,223.6690,566.1975,297.9422,0.3658,0
15,11,11,292.7754,222.0630,338.0103,354.5960,0.8119,0
15,11,11,220.7995,221.2017,284.9639,364.4728,0.7851,0
15,8,8,628.1305,222.9170,643.2963,272.9380,0.7836,0
15,14,2,726.8122,206.2333,814.1364,402.7350,0.7737,0
15,14,2,778.8284,211.8665,864.7932,400.1868,0.7102,0
15,6,6,364.6849,237.2664,383.1147,287.5122,0.6023,0
15,11,11,330.3454,228.0556,361.2382,326.3431,0.4785,0
15,8,8,696.8996,215.8764,718.9168,278.8592,0.4359,0
15,7,7,466.7247,217.5442,483.6239,258.1497,0.4125,0
16,14,10,727.4796,206.0000,819.1566,402.0211,0.8170,0
16,11,7,292.5639,222.3431,338.1272,354.5485,0.7977,0
16,11,7,220.3937,221.7975,284.7853,366.9564,0.7841,0
16,8,4,627.9561,222.0958,643.4022,273.3545,0.7582,0
16,14,10,782.3344,212.5819,872.3382,400.0397,0.7503,0
16,6,2,364.4324,237.0524,382.5993,288.6693,0.6284,0
16,11,7,331.5095,227.9692,361.4729,323.4030,0.4937,0
16,8,4,698.8466,215.3521,719.8752,279.1558,0.4674,0
16,7,3,466.9817,217.2466,483.2929,257.8148,0.3934,0
17,14,6,728.2864,214.7804,832.7639,403.0219,0.8416,0
17,14,6,791.8296,215.6072,877.2576,401.2408,0.7977,0
17,11,3,222.0794,222.1994,285.4007,365.0124,0.7930,0
17,11,3,292.4210,222.2366,338.4543,354.5334,0.7830,0
17,8,0,627.9661,222.6350,643.2798,273.3322,0.7429,0
17,6,10,364.3505,237.8362,381.3908,288.5587,0.6167,0
17,11,3,331.7894,226.8856,361.6083,323.1696,0.4727,0
17,7,11,466.7311,217.3171,483.3196,258.1703,0.4606,0
17,8,0,702.6210,215.7576,721.5587,279.2868,0.3910,0
18,14,2,729.2008,206.8328,839.9568,405.6469,0.8601,0
18,8,8,627.5352,222.6949,643.4250,272.6526,0.7787,0
18,11,11,292.5932,222.6920,339.6568,355.5342,0.7786,0
18,11,11,224.3156,221.9261,284.8686,364.7999,0.7655,0
18,14,2,796.0657,217.6920,875.8265,400.1439,0.7456,0
18,6,6,364.2079,237.5169,381.7195,288.8977,0.5339,0
18,7,7,466.6501,217.1830,483.4096,258.6162,0.4471,0
18,11,11,331.6755,226.5036,362.6137,325.4645,0.4387,0
19,14,10,729.7064,207.4735,850.4913,409.8307,0.8737,0
19,8,4,627.3299,222.5483,643.5993,273.0313,0.7876,0
19,11,7,226.4536,221.6202,285.4662,366.1200,0.7871,0
19,11,7,292.9409,223.2694,341.6190,354.4428,0.7800,0
19,14,10,803.0715,225.4699,878.6975,400.7601,0.6748,0
19,6,2,363.4935,236.7800,382.8948,288.6982,0.4499,0
19,7,3,466.6222,217.1772,483.7056,258.8290,0.3871,0
20,14,6,730.5790,206.8684,854.1876,411.6146,0.8899,0
20,11,3,227.7450,221.1160,285.8896,366.1802,0.8014,0
20,11,3,292.7387,222.7189,342.5667,355.0793,0.7994,0
20,8,0,627.2034,222.5763,643.6806,272.8573,0.7799,0
20,14,6,813.1157,213.6111,885.6250,400.0114,0.7379,0
20,7,11,466.5966,216.9835,483.2883,258.3593,0.4287,0
20,7,11,508.1177,219.4103,528.7543,264.1503,0.4190,0
20,11,3,331.5305,228.3557,360.0086,323.5904,0.3597,0
21,14,2,731.3075,206.1071,855.4821,411.3540,0.8665,0
21,11,11,292.7531,222.7271,343.5929,355.3359,0.8138,0
21,11,11,227.3745,221.1321,286.0237,366.3623,0.7950,0
21,8,8,626.4589,222.7863,643.2534,273.1344,0.7710,0
21,14,2,814.7576,212.5400,883.6615,399.9541,0.7168,0
21,7,7,466.5692,217.1086,483.3502,258.5357,0.4661,0
21,7,7,542.7592,225.3584,566.4999,297.3089,0.3979,0
21,8,8,707.8591,216.5434,731.2208,278.8100,0.3744,0
21,11,11,331.2765,227.7745,360.6286,323.1255,0.3724,0
21,14,2,921.1573,237.1085,956.1824,327.5155,0.3589,0
22,11,7,293.7450,222.0458,344.8936,355.1010,0.8164,0
22,11,7,232.5308,223.2808,285.1947,365.8673,0.8017,0
22,9,5,735.4569,205.2942,827.9056,403.3538,0.7848,0
22,8,4,625.7382,222.5987,643.2490,273.0378,0.7678,0
22,14,10,812.5820,212.6484,887.0090,400.8737,0.6841,0
22,7,3,466.2620,217.1485,482.9827,258.4463,0.4614,0
22,7,3,542.3333,223.5188,566.9488,297.2776,0.4116,0
22,14,10,922.2926,237.1560,956.0107,327.5328,0.3862,0
22,8,4,708.4403,219.6984,735.4979,278.6925,0.3591,0
23,11,3,293.5751,222.0162,345.0676,355.3364,0.8387,0
23,9,1,738.0427,204.9995,852.9305,406.8630,0.8180,0
23,11,3,234.5574,221.9850,287.1460,366.4206,0.8069,0
23,14,6,825.3909,209.6433,893.4487,398.9243,0.7708,0
23,8,0,625.8454,222.3441,642.6230,273.0215,0.7535,0
23,7,11,541.1907,220.8799,567.3525,297.6473,0.4834,0
23,7,11,466.4677,217.2869,482.8156,258.3772,0.4214,0
23,8,0,707.7775,216.4402,738.3125,278.8936,0.3638,0
24,14,2,741.8003,203.5120,857.5649,412.7094,0.8634,0
24,11,11,293.1552,222.0576,345.3916,356.8926,0.8484,0
24,8,8,624.7562,222.5618,642.1402,272.3660,0.8228,0
24,11,11,234.0778,220.8800,289.5238,366.9718,0.8114,0
24,14,2,830.0381,210.3001,895.2660,400.8058,0.7716,0
24,7,7,466.6514,217.7205,482.6215,258.1127,0.4260,0
24,7,7,542.5554,222.2235,566.9989,296.9992,0.4163,0
25,11,7,294.1089,221.7685,344.4072,356.4693,0.8511,0
25,14,10,749.0433,203.6843,862.0667,413.3984,0.8385,0
25,8,4,624.7590,222.4828,642.2202,272.3135,0.8242,0
25,11,7,235.5407,221.2818,288.9182,367.0945,0.7904,0
25,14,10,833.4361,209.2270,891.5031,400.2388,0.6430,0
25,7,3,541.8820,223.1452,566.6818,297.1158,0.4493,0
25,8,4,708.9921,224.1092,740.3636,279.4046,0.4098,0
25,7,3,466.6118,217.6259,482.6717,257.9715,0.3787,0
26,11,3,294.3322,221.5321,343.5419,357.1122,0.8573,0
26,9,1,757.5935,204.5819,859.9895,411.6191,0.8363,0
26,8,0,624.6844,222.4749,641.9801,272.1758,0.8117,0
26,11,3,234.0902,221.0671,288.9595,366.8281,0.8079,0
26,8,0,709.0074,222.1114,740.7121,279.1463,0.6453,0
26,14,6,835.3707,208.1601,892.0458,400.6295,0.6302,0
26,7,11,541.9008,221.5473,566.8607,297.1591,0.4645,0
27,9,9,766.8337,202.9901,857.3386,413.3752,0.8654,0
27,11,11,294.8883,222.6145,343.6989,357.3627,0.8507,0
27,8,8,624.6435,222.5777,642.3075,272.1244,0.8146,0
27,11,11,236.4911,220.6431,291.5111,367.5572,0.8061,0
27,8,8,710.1136,216.4979,741.8308,279.2692,0.6918,0
27,14,2,838.4684,207.5601,915.1074,397.6886,0.6579,0
27,7,7,541.5107,221.2159,566.8111,296.8560,0.5167,0
27,6,6,358.5247,229.5807,385.6691,286.5989,0.4280,0
28,11,7,295.3138,222.3379,344.0026,357.2572,0.8446,0
28,14,10,782.3280,200.3613,855.1917,413.4922,0.8256,0
28,11,7,237.9462,220.9048,292.0981,367.5861,0.8159,0
28,8,4,624.6647,222.6788,642.1348,272.3380,0.7872,0
28,14,10,838.0816,210.3695,931.0166,399.5258,0.7463,0
28,8,4,712.5266,217.6213,741.3529,279.3370,0.6678,0
28,7,3,542.2473,224.4608,566.6919,297.2999,0.5100,0
28,9,5,777.3512,227.0977,793.2508,277.1934,0.4941,0
28,14,10,926.9465,250.6046,952.6344,328.4726,0.4913,0
28,6,2,358.6823,229.7661,385.8900,287.6956,0.4443,0
28,8,4,737.2300,228.3216,751.8503,270.9536,0.4172,0
29,9,1,788.6082,199.1380,860.8624,410.4407,0.8789,0
29,11,3,237.7388,220.5396,292.4261,367.8019,0.8191,0
29,11,3,296.2890,222.1576,345.1780,357.0009,0.8154,0
29,8,0,624.5166,222.6813,641.7994,272.4613,0.7953,0
29,14,6,837.9703,208.1870,944.5337,401.8120,0.7888,0
29,8,0,715.5163,216.6402,741.0926,278.8705,0.6754,0
29,8,0,738.5106,226.4070,752.0585,269.5947,0.4958,0
29,6,10,359.6957,228.4578,384.4995,287.7430,0.4573,0
29,7,11,541.9844,223.9258,566.6999,297.0206,0.4164,0
29,9,1,777.5734,229.2795,793.5391,277.7346,0.3968,0
